Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
01-03-2020,Australia,Australian Capital Territory,0,0,0
02-03-2020,Australia,Australian Capital Territory,0,0,0
03-03-2020,Australia,Australian Capital Territory,0,0,0
04-03-2020,Australia,Australian Capital Territory,0,0,0
05-03-2020,Australia,Australian Capital Territory,0,0,0
06-03-2020,Australia,Australian Capital Territory,0,0,0
07-03-2020,Australia,Australian Capital Territory,0,0,0
08-03-2020,Australia,Australian Capital Territory,0,0,0
09-03-2020,Australia,Australian Capital Territory,0,0,0
10-03-2020,Australia,Australian Capital Territory,0,0,0
11-03-2020,Australia,Australian Capital Territory,0,0,0
12-03-2020,Australia,Australian Capital Territory,0,0,0
13-03-2020,Australia,Australian Capital Territory,1,0,0
14-03-2020,Australia,Australian Capital Territory,1,0,0
15-03-2020,Australia,Australian Capital Territory,1,0,0
16-03-2020,Australia,Australian Capital Territory,2,0,0
17-03-2020,Australia,Australian Capital Territory,2,0,0
18-03-2020,Australia,Australian Capital Territory,3,0,0
19-03-2020,Australia,Australian Capital Territory,4,0,0
20-03-2020,Australia,Australian Capital Territory,6,0,0
21-03-2020,Australia,Australian Capital Territory,9,0,0
22-03-2020,Australia,Australian Capital Territory,19,0,0
23-03-2020,Australia,Australian Capital Territory,32,0,0
24-03-2020,Australia,Australian Capital Territory,39,0,0
25-03-2020,Australia,Australian Capital Territory,39,0,0
26-03-2020,Australia,Australian Capital Territory,53,1,0
27-03-2020,Australia,Australian Capital Territory,62,1,0
28-03-2020,Australia,Australian Capital Territory,71,2,0
29-03-2020,Australia,Australian Capital Territory,77,2,0
30-03-2020,Australia,Australian Capital Territory,78,2,1
31-03-2020,Australia,Australian Capital Territory,80,3,1
01-04-2020,Australia,Australian Capital Territory,84,8,1
02-04-2020,Australia,Australian Capital Territory,87,11,1
03-04-2020,Australia,Australian Capital Territory,91,18,1
04-04-2020,Australia,Australian Capital Territory,93,18,2
05-04-2020,Australia,Australian Capital Territory,96,28,2
06-04-2020,Australia,Australian Capital Territory,96,40,2
07-04-2020,Australia,Australian Capital Territory,96,40,2
08-04-2020,Australia,Australian Capital Territory,99,40,2
09-04-2020,Australia,Australian Capital Territory,100,47,2
10-04-2020,Australia,Australian Capital Territory,103,59,2
11-04-2020,Australia,Australian Capital Territory,103,59,2
22-01-2020,Australia,New South Wales,0,0,0
23-01-2020,Australia,New South Wales,0,0,0
24-01-2020,Australia,New South Wales,0,0,0
25-01-2020,Australia,New South Wales,0,0,0
26-01-2020,Australia,New South Wales,3,0,0
27-01-2020,Australia,New South Wales,4,0,0
28-01-2020,Australia,New South Wales,4,0,0
29-01-2020,Australia,New South Wales,4,0,0
30-01-2020,Australia,New South Wales,4,2,0
31-01-2020,Australia,New South Wales,4,2,0
01-02-2020,Australia,New South Wales,4,2,0
02-02-2020,Australia,New South Wales,4,2,0
03-02-2020,Australia,New South Wales,4,2,0
04-02-2020,Australia,New South Wales,4,2,0
05-02-2020,Australia,New South Wales,4,2,0
06-02-2020,Australia,New South Wales,4,2,0
07-02-2020,Australia,New South Wales,4,2,0
08-02-2020,Australia,New South Wales,4,2,0
09-02-2020,Australia,New South Wales,4,2,0
10-02-2020,Australia,New South Wales,4,2,0
11-02-2020,Australia,New South Wales,4,2,0
12-02-2020,Australia,New South Wales,4,2,0
13-02-2020,Australia,New South Wales,4,4,0
14-02-2020,Australia,New South Wales,4,4,0
15-02-2020,Australia,New South Wales,4,4,0
16-02-2020,Australia,New South Wales,4,4,0
17-02-2020,Australia,New South Wales,4,4,0
18-02-2020,Australia,New South Wales,4,4,0
19-02-2020,Australia,New South Wales,4,4,0
20-02-2020,Australia,New South Wales,4,4,0
21-02-2020,Australia,New South Wales,4,4,0
22-02-2020,Australia,New South Wales,4,4,0
23-02-2020,Australia,New South Wales,4,4,0
24-02-2020,Australia,New South Wales,4,4,0
25-02-2020,Australia,New South Wales,4,4,0
26-02-2020,Australia,New South Wales,4,4,0
27-02-2020,Australia,New South Wales,4,4,0
28-02-2020,Australia,New South Wales,4,4,0
29-02-2020,Australia,New South Wales,4,4,0
01-03-2020,Australia,New South Wales,6,4,0
02-03-2020,Australia,New South Wales,6,4,0
03-03-2020,Australia,New South Wales,13,4,0
04-03-2020,Australia,New South Wales,22,4,1
05-03-2020,Australia,New South Wales,22,4,1
06-03-2020,Australia,New South Wales,26,4,1
07-03-2020,Australia,New South Wales,28,4,1
08-03-2020,Australia,New South Wales,38,4,2
09-03-2020,Australia,New South Wales,48,4,2
10-03-2020,Australia,New South Wales,55,4,2
11-03-2020,Australia,New South Wales,65,4,2
12-03-2020,Australia,New South Wales,65,4,2
13-03-2020,Australia,New South Wales,92,4,2
14-03-2020,Australia,New South Wales,112,4,2
15-03-2020,Australia,New South Wales,134,4,2
16-03-2020,Australia,New South Wales,171,4,2
17-03-2020,Australia,New South Wales,210,4,4
18-03-2020,Australia,New South Wales,267,4,5
19-03-2020,Australia,New South Wales,307,4,5
20-03-2020,Australia,New South Wales,353,4,6
21-03-2020,Australia,New South Wales,436,4,6
22-03-2020,Australia,New South Wales,669,4,6
23-03-2020,Australia,New South Wales,669,4,6
24-03-2020,Australia,New South Wales,818,4,7
25-03-2020,Australia,New South Wales,1029,4,7
26-03-2020,Australia,New South Wales,1219,4,7
27-03-2020,Australia,New South Wales,1405,4,7
28-03-2020,Australia,New South Wales,1617,4,8
29-03-2020,Australia,New South Wales,1791,4,8
30-03-2020,Australia,New South Wales,2032,4,8
31-03-2020,Australia,New South Wales,2032,4,8
01-04-2020,Australia,New South Wales,2182,4,9
02-04-2020,Australia,New South Wales,2298,4,10
03-04-2020,Australia,New South Wales,2389,4,12
04-04-2020,Australia,New South Wales,2493,4,12
05-04-2020,Australia,New South Wales,2580,4,16
06-04-2020,Australia,New South Wales,2637,4,18
07-04-2020,Australia,New South Wales,2686,4,21
08-04-2020,Australia,New South Wales,2734,4,21
09-04-2020,Australia,New South Wales,2773,4,21
10-04-2020,Australia,New South Wales,2822,4,22
11-04-2020,Australia,New South Wales,2857,4,23
22-01-2020,Australia,Northern Territory,0,0,0
23-01-2020,Australia,Northern Territory,0,0,0
24-01-2020,Australia,Northern Territory,0,0,0
25-01-2020,Australia,Northern Territory,0,0,0
26-01-2020,Australia,Northern Territory,0,0,0
27-01-2020,Australia,Northern Territory,0,0,0
28-01-2020,Australia,Northern Territory,0,0,0
29-01-2020,Australia,Northern Territory,0,0,0
30-01-2020,Australia,Northern Territory,0,0,0
31-01-2020,Australia,Northern Territory,0,0,0
01-02-2020,Australia,Northern Territory,0,0,0
02-02-2020,Australia,Northern Territory,0,0,0
03-02-2020,Australia,Northern Territory,0,0,0
04-02-2020,Australia,Northern Territory,0,0,0
05-02-2020,Australia,Northern Territory,0,0,0
06-02-2020,Australia,Northern Territory,0,0,0
07-02-2020,Australia,Northern Territory,0,0,0
08-02-2020,Australia,Northern Territory,0,0,0
09-02-2020,Australia,Northern Territory,0,0,0
10-02-2020,Australia,Northern Territory,0,0,0
11-02-2020,Australia,Northern Territory,0,0,0
12-02-2020,Australia,Northern Territory,0,0,0
13-02-2020,Australia,Northern Territory,0,0,0
14-02-2020,Australia,Northern Territory,0,0,0
15-02-2020,Australia,Northern Territory,0,0,0
16-02-2020,Australia,Northern Territory,0,0,0
17-02-2020,Australia,Northern Territory,0,0,0
18-02-2020,Australia,Northern Territory,0,0,0
19-02-2020,Australia,Northern Territory,0,0,0
20-02-2020,Australia,Northern Territory,0,0,0
21-02-2020,Australia,Northern Territory,0,0,0
22-02-2020,Australia,Northern Territory,0,0,0
23-02-2020,Australia,Northern Territory,0,0,0
24-02-2020,Australia,Northern Territory,0,0,0
25-02-2020,Australia,Northern Territory,0,0,0
26-02-2020,Australia,Northern Territory,0,0,0
27-02-2020,Australia,Northern Territory,0,0,0
28-02-2020,Australia,Northern Territory,0,0,0
29-02-2020,Australia,Northern Territory,0,0,0
01-03-2020,Australia,Northern Territory,0,0,0
02-03-2020,Australia,Northern Territory,0,0,0
03-03-2020,Australia,Northern Territory,0,0,0
04-03-2020,Australia,Northern Territory,1,0,0
05-03-2020,Australia,Northern Territory,1,0,0
06-03-2020,Australia,Northern Territory,0,0,0
07-03-2020,Australia,Northern Territory,0,0,0
08-03-2020,Australia,Northern Territory,0,0,0
09-03-2020,Australia,Northern Territory,0,0,0
10-03-2020,Australia,Northern Territory,1,0,0
11-03-2020,Australia,Northern Territory,1,0,0
12-03-2020,Australia,Northern Territory,1,0,0
13-03-2020,Australia,Northern Territory,1,0,0
14-03-2020,Australia,Northern Territory,1,0,0
15-03-2020,Australia,Northern Territory,1,0,0
16-03-2020,Australia,Northern Territory,1,0,0
17-03-2020,Australia,Northern Territory,1,0,0
18-03-2020,Australia,Northern Territory,1,0,0
19-03-2020,Australia,Northern Territory,1,0,0
20-03-2020,Australia,Northern Territory,3,0,0
21-03-2020,Australia,Northern Territory,3,0,0
22-03-2020,Australia,Northern Territory,5,0,0
23-03-2020,Australia,Northern Territory,5,0,0
24-03-2020,Australia,Northern Territory,6,0,0
25-03-2020,Australia,Northern Territory,6,0,0
26-03-2020,Australia,Northern Territory,12,0,0
27-03-2020,Australia,Northern Territory,12,0,0
28-03-2020,Australia,Northern Territory,15,0,0
29-03-2020,Australia,Northern Territory,15,0,0
30-03-2020,Australia,Northern Territory,15,0,0
31-03-2020,Australia,Northern Territory,17,0,0
01-04-2020,Australia,Northern Territory,19,0,0
02-04-2020,Australia,Northern Territory,21,0,0
03-04-2020,Australia,Northern Territory,22,0,0
04-04-2020,Australia,Northern Territory,26,1,0
05-04-2020,Australia,Northern Territory,27,1,0
06-04-2020,Australia,Northern Territory,28,2,0
07-04-2020,Australia,Northern Territory,28,2,0
08-04-2020,Australia,Northern Territory,28,2,0
09-04-2020,Australia,Northern Territory,28,2,0
10-04-2020,Australia,Northern Territory,28,2,0
11-04-2020,Australia,Northern Territory,28,2,0
22-01-2020,Australia,Queensland,0,0,0
23-01-2020,Australia,Queensland,0,0,0
24-01-2020,Australia,Queensland,0,0,0
25-01-2020,Australia,Queensland,0,0,0
26-01-2020,Australia,Queensland,0,0,0
27-01-2020,Australia,Queensland,0,0,0
28-01-2020,Australia,Queensland,0,0,0
29-01-2020,Australia,Queensland,1,0,0
30-01-2020,Australia,Queensland,3,0,0
31-01-2020,Australia,Queensland,2,0,0
01-02-2020,Australia,Queensland,3,0,0
02-02-2020,Australia,Queensland,2,0,0
03-02-2020,Australia,Queensland,2,0,0
04-02-2020,Australia,Queensland,3,0,0
05-02-2020,Australia,Queensland,3,0,0
06-02-2020,Australia,Queensland,4,0,0
07-02-2020,Australia,Queensland,5,0,0
08-02-2020,Australia,Queensland,5,0,0
09-02-2020,Australia,Queensland,5,0,0
10-02-2020,Australia,Queensland,5,0,0
11-02-2020,Australia,Queensland,5,0,0
12-02-2020,Australia,Queensland,5,0,0
13-02-2020,Australia,Queensland,5,0,0
14-02-2020,Australia,Queensland,5,0,0
15-02-2020,Australia,Queensland,5,0,0
16-02-2020,Australia,Queensland,5,0,0
17-02-2020,Australia,Queensland,5,0,0
18-02-2020,Australia,Queensland,5,0,0
19-02-2020,Australia,Queensland,5,0,0
20-02-2020,Australia,Queensland,5,0,0
21-02-2020,Australia,Queensland,5,1,0
22-02-2020,Australia,Queensland,5,1,0
23-02-2020,Australia,Queensland,5,1,0
24-02-2020,Australia,Queensland,5,1,0
25-02-2020,Australia,Queensland,5,1,0
26-02-2020,Australia,Queensland,5,1,0
27-02-2020,Australia,Queensland,5,1,0
28-02-2020,Australia,Queensland,5,1,0
29-02-2020,Australia,Queensland,9,1,0
01-03-2020,Australia,Queensland,9,1,0
02-03-2020,Australia,Queensland,9,1,0
03-03-2020,Australia,Queensland,11,1,0
04-03-2020,Australia,Queensland,11,1,0
05-03-2020,Australia,Queensland,13,8,0
06-03-2020,Australia,Queensland,13,8,0
07-03-2020,Australia,Queensland,13,8,0
08-03-2020,Australia,Queensland,15,8,0
09-03-2020,Australia,Queensland,15,8,0
10-03-2020,Australia,Queensland,18,8,0
11-03-2020,Australia,Queensland,20,8,0
12-03-2020,Australia,Queensland,20,8,0
13-03-2020,Australia,Queensland,35,8,0
14-03-2020,Australia,Queensland,46,8,0
15-03-2020,Australia,Queensland,61,8,0
16-03-2020,Australia,Queensland,68,8,0
17-03-2020,Australia,Queensland,78,8,0
18-03-2020,Australia,Queensland,94,8,0
19-03-2020,Australia,Queensland,144,8,0
20-03-2020,Australia,Queensland,184,8,0
21-03-2020,Australia,Queensland,221,8,0
22-03-2020,Australia,Queensland,259,8,0
23-03-2020,Australia,Queensland,319,8,0
24-03-2020,Australia,Queensland,397,8,0
25-03-2020,Australia,Queensland,443,8,0
26-03-2020,Australia,Queensland,493,8,1
27-03-2020,Australia,Queensland,555,8,1
28-03-2020,Australia,Queensland,625,8,1
29-03-2020,Australia,Queensland,656,8,2
30-03-2020,Australia,Queensland,689,8,2
31-03-2020,Australia,Queensland,743,8,2
01-04-2020,Australia,Queensland,781,8,2
02-04-2020,Australia,Queensland,835,8,4
03-04-2020,Australia,Queensland,873,8,4
04-04-2020,Australia,Queensland,900,8,4
05-04-2020,Australia,Queensland,907,8,4
06-04-2020,Australia,Queensland,921,173,4
07-04-2020,Australia,Queensland,934,173,4
08-04-2020,Australia,Queensland,943,173,4
09-04-2020,Australia,Queensland,953,345,4
10-04-2020,Australia,Queensland,965,372,4
11-04-2020,Australia,Queensland,974,372,5
22-01-2020,Australia,South Australia,0,0,0
23-01-2020,Australia,South Australia,0,0,0
24-01-2020,Australia,South Australia,0,0,0
25-01-2020,Australia,South Australia,0,0,0
26-01-2020,Australia,South Australia,0,0,0
27-01-2020,Australia,South Australia,0,0,0
28-01-2020,Australia,South Australia,0,0,0
29-01-2020,Australia,South Australia,0,0,0
30-01-2020,Australia,South Australia,0,0,0
31-01-2020,Australia,South Australia,0,0,0
01-02-2020,Australia,South Australia,1,0,0
02-02-2020,Australia,South Australia,2,0,0
03-02-2020,Australia,South Australia,2,0,0
04-02-2020,Australia,South Australia,2,0,0
05-02-2020,Australia,South Australia,2,0,0
06-02-2020,Australia,South Australia,2,0,0
07-02-2020,Australia,South Australia,2,0,0
08-02-2020,Australia,South Australia,2,0,0
09-02-2020,Australia,South Australia,2,0,0
10-02-2020,Australia,South Australia,2,0,0
11-02-2020,Australia,South Australia,2,0,0
12-02-2020,Australia,South Australia,2,0,0
13-02-2020,Australia,South Australia,2,0,0
14-02-2020,Australia,South Australia,2,0,0
15-02-2020,Australia,South Australia,2,0,0
16-02-2020,Australia,South Australia,2,0,0
17-02-2020,Australia,South Australia,2,2,0
18-02-2020,Australia,South Australia,2,2,0
19-02-2020,Australia,South Australia,2,2,0
20-02-2020,Australia,South Australia,2,2,0
21-02-2020,Australia,South Australia,2,2,0
22-02-2020,Australia,South Australia,2,2,0
23-02-2020,Australia,South Australia,2,2,0
24-02-2020,Australia,South Australia,2,2,0
25-02-2020,Australia,South Australia,2,2,0
26-02-2020,Australia,South Australia,2,2,0
27-02-2020,Australia,South Australia,2,2,0
28-02-2020,Australia,South Australia,2,2,0
29-02-2020,Australia,South Australia,3,2,0
01-03-2020,Australia,South Australia,3,2,0
02-03-2020,Australia,South Australia,3,2,0
03-03-2020,Australia,South Australia,3,2,0
04-03-2020,Australia,South Australia,5,2,0
05-03-2020,Australia,South Australia,5,2,0
06-03-2020,Australia,South Australia,7,2,0
07-03-2020,Australia,South Australia,7,2,0
08-03-2020,Australia,South Australia,7,2,0
09-03-2020,Australia,South Australia,7,2,0
10-03-2020,Australia,South Australia,7,2,0
11-03-2020,Australia,South Australia,9,2,0
12-03-2020,Australia,South Australia,9,2,0
13-03-2020,Australia,South Australia,16,3,0
14-03-2020,Australia,South Australia,19,3,0
15-03-2020,Australia,South Australia,20,3,0
16-03-2020,Australia,South Australia,29,3,0
17-03-2020,Australia,South Australia,29,3,0
18-03-2020,Australia,South Australia,37,3,0
19-03-2020,Australia,South Australia,42,3,0
20-03-2020,Australia,South Australia,50,3,0
21-03-2020,Australia,South Australia,67,3,0
22-03-2020,Australia,South Australia,100,3,0
23-03-2020,Australia,South Australia,134,3,0
24-03-2020,Australia,South Australia,170,3,0
25-03-2020,Australia,South Australia,170,6,0
26-03-2020,Australia,South Australia,235,6,0
27-03-2020,Australia,South Australia,257,6,0
28-03-2020,Australia,South Australia,287,6,0
29-03-2020,Australia,South Australia,299,6,0
30-03-2020,Australia,South Australia,305,6,0
31-03-2020,Australia,South Australia,337,6,0
01-04-2020,Australia,South Australia,367,6,0
02-04-2020,Australia,South Australia,367,6,0
03-04-2020,Australia,South Australia,396,46,0
04-04-2020,Australia,South Australia,407,46,0
05-04-2020,Australia,South Australia,407,46,0
06-04-2020,Australia,South Australia,411,53,0
07-04-2020,Australia,South Australia,411,53,1
08-04-2020,Australia,South Australia,415,53,2
09-04-2020,Australia,South Australia,420,120,3
10-04-2020,Australia,South Australia,428,179,3
11-04-2020,Australia,South Australia,429,179,3
22-01-2020,Australia,Tasmania,0,0,0
23-01-2020,Australia,Tasmania,0,0,0
24-01-2020,Australia,Tasmania,0,0,0
25-01-2020,Australia,Tasmania,0,0,0
26-01-2020,Australia,Tasmania,0,0,0
27-01-2020,Australia,Tasmania,0,0,0
28-01-2020,Australia,Tasmania,0,0,0
29-01-2020,Australia,Tasmania,0,0,0
30-01-2020,Australia,Tasmania,0,0,0
31-01-2020,Australia,Tasmania,0,0,0
01-02-2020,Australia,Tasmania,0,0,0
02-02-2020,Australia,Tasmania,0,0,0
03-02-2020,Australia,Tasmania,0,0,0
04-02-2020,Australia,Tasmania,0,0,0
05-02-2020,Australia,Tasmania,0,0,0
06-02-2020,Australia,Tasmania,0,0,0
07-02-2020,Australia,Tasmania,0,0,0
08-02-2020,Australia,Tasmania,0,0,0
09-02-2020,Australia,Tasmania,0,0,0
10-02-2020,Australia,Tasmania,0,0,0
11-02-2020,Australia,Tasmania,0,0,0
12-02-2020,Australia,Tasmania,0,0,0
13-02-2020,Australia,Tasmania,0,0,0
14-02-2020,Australia,Tasmania,0,0,0
15-02-2020,Australia,Tasmania,0,0,0
16-02-2020,Australia,Tasmania,0,0,0
17-02-2020,Australia,Tasmania,0,0,0
18-02-2020,Australia,Tasmania,0,0,0
19-02-2020,Australia,Tasmania,0,0,0
20-02-2020,Australia,Tasmania,0,0,0
21-02-2020,Australia,Tasmania,0,0,0
22-02-2020,Australia,Tasmania,0,0,0
23-02-2020,Australia,Tasmania,0,0,0
24-02-2020,Australia,Tasmania,0,0,0
25-02-2020,Australia,Tasmania,0,0,0
26-02-2020,Australia,Tasmania,0,0,0
27-02-2020,Australia,Tasmania,0,0,0
28-02-2020,Australia,Tasmania,0,0,0
29-02-2020,Australia,Tasmania,0,0,0
01-03-2020,Australia,Tasmania,0,0,0
02-03-2020,Australia,Tasmania,1,0,0
03-03-2020,Australia,Tasmania,1,0,0
04-03-2020,Australia,Tasmania,1,0,0
05-03-2020,Australia,Tasmania,1,0,0
06-03-2020,Australia,Tasmania,1,0,0
07-03-2020,Australia,Tasmania,1,0,0
08-03-2020,Australia,Tasmania,2,0,0
09-03-2020,Australia,Tasmania,2,0,0
10-03-2020,Australia,Tasmania,2,0,0
11-03-2020,Australia,Tasmania,3,0,0
12-03-2020,Australia,Tasmania,3,0,0
13-03-2020,Australia,Tasmania,5,0,0
14-03-2020,Australia,Tasmania,5,0,0
15-03-2020,Australia,Tasmania,6,0,0
16-03-2020,Australia,Tasmania,7,0,0
17-03-2020,Australia,Tasmania,7,0,0
18-03-2020,Australia,Tasmania,10,0,0
19-03-2020,Australia,Tasmania,10,3,0
20-03-2020,Australia,Tasmania,10,3,0
21-03-2020,Australia,Tasmania,16,3,0
22-03-2020,Australia,Tasmania,22,3,0
23-03-2020,Australia,Tasmania,28,3,0
24-03-2020,Australia,Tasmania,28,3,0
25-03-2020,Australia,Tasmania,36,3,0
26-03-2020,Australia,Tasmania,47,3,0
27-03-2020,Australia,Tasmania,47,3,0
28-03-2020,Australia,Tasmania,62,5,0
29-03-2020,Australia,Tasmania,66,5,0
30-03-2020,Australia,Tasmania,66,5,0
31-03-2020,Australia,Tasmania,69,5,1
01-04-2020,Australia,Tasmania,69,5,2
02-04-2020,Australia,Tasmania,72,5,2
03-04-2020,Australia,Tasmania,74,5,2
04-04-2020,Australia,Tasmania,80,5,2
05-04-2020,Australia,Tasmania,82,5,2
06-04-2020,Australia,Tasmania,86,26,2
07-04-2020,Australia,Tasmania,89,26,2
08-04-2020,Australia,Tasmania,98,26,3
09-04-2020,Australia,Tasmania,111,48,3
10-04-2020,Australia,Tasmania,122,48,4
11-04-2020,Australia,Tasmania,133,48,4
22-01-2020,Australia,Victoria,0,0,0
23-01-2020,Australia,Victoria,0,0,0
24-01-2020,Australia,Victoria,0,0,0
25-01-2020,Australia,Victoria,0,0,0
26-01-2020,Australia,Victoria,1,0,0
27-01-2020,Australia,Victoria,1,0,0
28-01-2020,Australia,Victoria,1,0,0
29-01-2020,Australia,Victoria,1,0,0
30-01-2020,Australia,Victoria,2,0,0
31-01-2020,Australia,Victoria,3,0,0
01-02-2020,Australia,Victoria,4,0,0
02-02-2020,Australia,Victoria,4,0,0
03-02-2020,Australia,Victoria,4,0,0
04-02-2020,Australia,Victoria,4,0,0
05-02-2020,Australia,Victoria,4,0,0
06-02-2020,Australia,Victoria,4,0,0
07-02-2020,Australia,Victoria,4,0,0
08-02-2020,Australia,Victoria,4,0,0
09-02-2020,Australia,Victoria,4,0,0
10-02-2020,Australia,Victoria,4,0,0
11-02-2020,Australia,Victoria,4,0,0
12-02-2020,Australia,Victoria,4,0,0
13-02-2020,Australia,Victoria,4,4,0
14-02-2020,Australia,Victoria,4,4,0
15-02-2020,Australia,Victoria,4,4,0
16-02-2020,Australia,Victoria,4,4,0
17-02-2020,Australia,Victoria,4,4,0
18-02-2020,Australia,Victoria,4,4,0
19-02-2020,Australia,Victoria,4,4,0
20-02-2020,Australia,Victoria,4,4,0
21-02-2020,Australia,Victoria,4,4,0
22-02-2020,Australia,Victoria,4,4,0
23-02-2020,Australia,Victoria,4,4,0
24-02-2020,Australia,Victoria,4,4,0
25-02-2020,Australia,Victoria,4,4,0
26-02-2020,Australia,Victoria,4,4,0
27-02-2020,Australia,Victoria,4,4,0
28-02-2020,Australia,Victoria,4,4,0
29-02-2020,Australia,Victoria,7,4,0
01-03-2020,Australia,Victoria,7,4,0
02-03-2020,Australia,Victoria,9,4,0
03-03-2020,Australia,Victoria,9,4,0
04-03-2020,Australia,Victoria,10,4,0
05-03-2020,Australia,Victoria,10,7,0
06-03-2020,Australia,Victoria,10,7,0
07-03-2020,Australia,Victoria,11,7,0
08-03-2020,Australia,Victoria,11,7,0
09-03-2020,Australia,Victoria,15,7,0
10-03-2020,Australia,Victoria,18,7,0
11-03-2020,Australia,Victoria,21,7,0
12-03-2020,Australia,Victoria,21,7,0
13-03-2020,Australia,Victoria,36,8,0
14-03-2020,Australia,Victoria,49,8,0
15-03-2020,Australia,Victoria,57,8,0
16-03-2020,Australia,Victoria,71,8,0
17-03-2020,Australia,Victoria,94,8,0
18-03-2020,Australia,Victoria,121,8,0
19-03-2020,Australia,Victoria,121,8,0
20-03-2020,Australia,Victoria,121,8,0
21-03-2020,Australia,Victoria,229,8,0
22-03-2020,Australia,Victoria,355,70,0
23-03-2020,Australia,Victoria,355,70,0
24-03-2020,Australia,Victoria,411,97,0
25-03-2020,Australia,Victoria,466,97,0
26-03-2020,Australia,Victoria,520,149,3
27-03-2020,Australia,Victoria,574,171,3
28-03-2020,Australia,Victoria,685,191,3
29-03-2020,Australia,Victoria,769,191,4
30-03-2020,Australia,Victoria,821,191,4
31-03-2020,Australia,Victoria,917,291,4
01-04-2020,Australia,Victoria,968,343,4
02-04-2020,Australia,Victoria,1036,422,5
03-04-2020,Australia,Victoria,1085,476,7
04-04-2020,Australia,Victoria,1115,527,8
05-04-2020,Australia,Victoria,1135,573,8
06-04-2020,Australia,Victoria,1158,620,10
07-04-2020,Australia,Victoria,1191,620,11
08-04-2020,Australia,Victoria,1212,620,12
09-04-2020,Australia,Victoria,1228,736,12
10-04-2020,Australia,Victoria,1241,926,13
11-04-2020,Australia,Victoria,1265,926,14
22-01-2020,Australia,Western Australia,0,0,0
23-01-2020,Australia,Western Australia,0,0,0
24-01-2020,Australia,Western Australia,0,0,0
25-01-2020,Australia,Western Australia,0,0,0
26-01-2020,Australia,Western Australia,0,0,0
27-01-2020,Australia,Western Australia,0,0,0
28-01-2020,Australia,Western Australia,0,0,0
29-01-2020,Australia,Western Australia,0,0,0
